borough_code,neighborhood,zipcode,land_square_feet,gross_square_feet,sale_price,community_district,school_district,floor_area_total_building,floor_area_residential,maximum_allowable_residential_far,x_coordinate,y_coordinate
4,SOUTH JAMAICA,11435,1814.0,960.0,372000.0,412,28,960,960,0.6,1039212,189434
4,SOUTH JAMAICA,11433,2663.0,840.0,505000.0,412,28,840,840,0.6,1042062,190126
4,SOUTH JAMAICA,11433,1701.0,1190.0,380000.0,412,28,1190,1190,0.6,1042238,190315
4,FLUSHING-NORTH,11355,5000.0,2083.0,1168000.0,407,25,2083,2083,0.6,1035023,215161
4,FLUSHING-NORTH,11355,4000.0,1995.0,850000.0,407,25,1995,1995,0.6,1036308,215897
4,FLUSHING-NORTH,11355,4000.0,2705.0,950000.0,407,25,2705,2705,0.6,1035399,214253
4,FLUSHING-NORTH,11355,3400.0,1931.0,1180000.0,407,25,1931,1931,0.6,1035217,214973
4,FLUSHING-NORTH,11355,3990.0,1892.0,1200000.0,407,25,1892,1892,0.6,1036135,213195
4,FLUSHING-NORTH,11355,2500.0,1533.0,810000.0,407,25,1533,1533,0.6,1036030,215994
4,FLUSHING-NORTH,11355,4000.0,2142.0,987000.0,407,25,2142,2142,0.6,1036587,215942
4,FLUSHING-NORTH,11355,3263.0,2511.0,1200000.0,407,25,2511,2511,0.6,1035606,213078
4,FLUSHING-NORTH,11355,4000.0,1672.0,980000.0,407,25,1672,1672,0.6,1036461,215292
4,FLUSHING-NORTH,11355,3500.0,1496.0,995000.0,407,25,1496,1496,0.6,1035934,216237
4,FLUSHING-NORTH,11355,6600.0,2541.0,340000.0,407,25,2541,2541,0.6,1036584,216170
4,FLUSHING-NORTH,11355,4000.0,1641.0,1088000.0,407,25,1641,1641,0.6,1036043,215803
4,FLUSHING-NORTH,11355,4595.0,1320.0,950000.0,407,25,1320,1320,0.6,1036644,216181
4,FLUSHING-NORTH,11355,4000.0,1539.0,1099000.0,407,25,1539,1539,0.6,1035620,214112
4,FLUSHING-NORTH,11355,2175.0,1777.0,850000.0,407,25,1777,1777,0.6,1035958,216082
4,FLUSHING-NORTH,11355,5000.0,936.0,1250000.0,407,25,936,936,0.6,1035170,213759
4,FLUSHING-NORTH,11355,5000.0,1370.0,1250000.0,407,25,1370,1370,0.6,1035137,213797
4,FLUSHING-NORTH,11355,1974.0,912.0,805000.0,407,25,912,912,0.6,1036832,215553
4,FLUSHING-NORTH,11355,4000.0,1205.0,1170000.0,407,25,1205,1205,0.6,1035448,211827
4,FLUSHING-NORTH,11355,4000.0,2170.0,998000.0,407,25,2170,2170,0.6,1036560,216018
4,FLUSHING-NORTH,11355,3675.0,1116.0,905000.0,407,25,1116,1116,0.6,1035887,213050
4,FLUSHING-NORTH,11355,4000.0,1575.0,1090000.0,407,25,1575,1575,0.6,1035648,211857
4,FLUSHING-NORTH,11355,1476.0,1224.0,750000.0,407,25,1224,1224,0.6,1034933,212238
4,FLUSHING-NORTH,11355,2496.0,2520.0,915000.0,407,25,2520,1680,0.6,1035719,213277
4,FLUSHING-NORTH,11355,2400.0,2365.0,825000.0,407,25,2365,1720,0.6,1036421,216374
4,FLUSHING-NORTH,11355,1900.0,2400.0,1350000.0,407,25,2400,1200,0.6,1035310,214534
4,FLUSHING-NORTH,11357,1732.0,1732.0,870000.0,407,25,1732,1260,0.6,1038635,222848
4,FLUSHING-NORTH,11358,3990.0,1299.0,886000.0,411,26,1299,1299,0.6,1043326,216420
4,FLUSHING-NORTH,11358,6450.0,2020.0,1100000.0,411,26,2020,2020,0.6,1041628,215835
4,FLUSHING-NORTH,11358,2500.0,1740.0,840000.0,411,26,1740,1740,0.6,1042726,215816
4,FLUSHING-NORTH,11358,3125.0,1360.0,875000.0,411,26,1360,1360,0.6,1043627,216357
4,FLUSHING-NORTH,11358,4800.0,1200.0,980000.0,411,26,1200,1200,0.6,1043461,216280
4,FLUSHING-NORTH,11358,3300.0,1630.0,1608835.0,411,26,1630,1630,0.6,1041974,215796
4,FLUSHING-NORTH,11358,5142.0,1182.0,989000.0,411,26,1182,1182,0.6,1043748,215759
4,FLUSHING-NORTH,11358,3600.0,1080.0,930000.0,411,26,1080,1080,0.6,1043794,216101
4,FLUSHING-NORTH,11358,1600.0,1336.0,645000.0,411,26,1336,928,0.6,1043233,215793
4,FLUSHING-NORTH,11358,2160.0,1260.0,858000.0,411,26,1260,1260,0.6,1043392,215811
4,FLUSHING-NORTH,11355,3800.0,2264.0,850000.0,407,25,1122,1122,0.6,1034845,211956
4,FLUSHING-NORTH,11355,2500.0,1156.0,846000.0,407,25,1156,1156,0.6,1034367,212404
4,FLUSHING-NORTH,11355,2699.0,1156.0,225000.0,407,25,1156,1156,0.6,1034000,212043
4,FLUSHING-NORTH,11357,2650.0,1346.0,915000.0,407,25,1346,1346,0.6,1035924,222265
4,FLUSHING-NORTH,11354,3600.0,1406.0,828000.0,407,25,1406,1406,0.6,1034760,221057
4,FLUSHING-NORTH,11354,2800.0,1406.0,915000.0,407,25,1406,1406,0.6,1034334,221056
4,FLUSHING-NORTH,11354,4600.0,1950.0,1342136.0,407,25,1950,1300,0.6,1034256,220897
4,FLUSHING-NORTH,11357,3780.0,1224.0,850000.0,407,25,1224,1224,0.6,1039010,222951
4,FLUSHING-NORTH,11354,3050.0,1980.0,850000.0,407,25,1980,1440,0.6,1036300,218645
4,FLUSHING-NORTH,11357,2185.0,1056.0,833888.0,407,25,1056,1056,0.6,1039854,222626
4,FLUSHING-NORTH,11357,2250.0,1196.0,700000.0,407,25,1196,1196,0.6,1039918,222472
4,FLUSHING-NORTH,11358,1710.0,1530.0,639000.0,407,25,1530,1224,0.6,1039275,220063
4,FLUSHING-NORTH,11357,2185.0,1120.0,675000.0,407,25,1120,1120,0.6,1039680,222643
4,FLUSHING-NORTH,11357,2185.0,1056.0,727000.0,407,25,1056,1056,0.6,1039929,222618
4,FLUSHING-NORTH,11357,1967.0,1995.0,680000.0,407,25,1995,1596,0.6,1041316,222872
4,FLUSHING-NORTH,11354,3000.0,1360.0,998000.0,407,25,1360,1360,0.6,1034276,222126
4,FLUSHING-NORTH,11365,4000.0,1213.0,900000.0,407,25,1213,1213,0.6,1037041,209514
4,FLUSHING-NORTH,11365,4530.0,2677.0,215000.0,407,25,1225,1225,0.6,1036768,209729
4,FLUSHING-NORTH,11365,2400.0,1352.0,845000.0,407,25,1352,1352,0.6,1037432,208899
4,FLUSHING-NORTH,11355,2500.0,1352.0,700500.0,407,25,1352,1352,0.6,1036361,208719
4,FLUSHING-NORTH,11365,2200.0,1488.0,899000.0,407,25,1488,1488,0.6,1037477,209050
4,FLUSHING-NORTH,11365,4000.0,1629.0,930000.0,407,25,1629,1629,0.6,1038094,209172
4,FLUSHING-NORTH,11365,2400.0,1504.0,900000.0,407,25,1504,1504,0.6,1037524,208720
4,FLUSHING-NORTH,11365,2500.0,1160.0,805000.0,407,25,1160,1160,0.6,1037790,208841
4,FLUSHING-NORTH,11355,2400.0,1352.0,790000.0,407,25,1352,1352,0.6,1036103,208755
4,FLUSHING-NORTH,11365,2400.0,1280.0,860000.0,407,25,1280,1280,0.6,1037007,208792
4,FLUSHING-NORTH,11355,2500.0,1216.0,800000.0,407,25,1216,1216,0.6,1036628,208835
4,FLUSHING-NORTH,11365,2500.0,1160.0,750000.0,407,25,1160,1160,0.6,1037792,208891
4,FLUSHING-NORTH,11365,3600.0,1433.0,810000.0,407,25,1433,1433,0.6,1037686,208782
4,FLUSHING-NORTH,11358,3300.0,1179.0,900000.0,411,25,1179,1179,0.6,1041844,213986
4,FLUSHING-NORTH,11358,3300.0,1179.0,878000.0,411,25,1179,1179,0.6,1041847,213953
4,FLUSHING-NORTH,11358,3090.0,1368.0,850000.0,411,25,1368,1368,0.6,1042053,214492
4,FLUSHING-NORTH,11358,3147.0,1368.0,885000.0,411,25,1368,1368,0.6,1042029,214699
4,FLUSHING-NORTH,11358,3000.0,1710.0,990000.0,411,25,1710,1710,0.6,1043111,214446
4,FLUSHING-NORTH,11358,4017.0,1451.0,950000.0,411,26,1451,1451,0.6,1043227,215023
4,FLUSHING-NORTH,11358,3100.0,1376.0,760000.0,411,25,1376,1376,0.6,1042376,213287
4,FLUSHING-NORTH,11358,3000.0,1610.0,600000.0,411,25,1610,1610,0.6,1041528,213374
4,FLUSHING-NORTH,11358,2942.0,1568.0,895000.0,411,25,1568,1568,0.6,1042327,213127
4,FLUSHING-NORTH,11358,3000.0,1680.0,995000.0,411,25,1680,1680,0.6,1042815,214893
4,FLUSHING-NORTH,11358,4000.0,1888.0,1215000.0,411,26,1888,1888,0.6,1043596,214902
4,FLUSHING-NORTH,11358,4007.0,2632.0,990000.0,411,26,2632,1516,0.6,1044307,214628
4,FLUSHING-NORTH,11358,3000.0,1392.0,898000.0,411,25,1392,1392,0.6,1041768,214680
4,FLUSHING-NORTH,11365,4000.0,1436.0,1250000.0,411,26,1436,1436,0.6,1044526,213107
4,FLUSHING-NORTH,11358,3000.0,1296.0,850000.0,411,25,1296,1296,0.6,1042119,215061
4,FLUSHING-NORTH,11358,4000.0,1183.0,930000.0,411,26,1183,1183,0.6,1044031,214800
4,FLUSHING-NORTH,11358,2000.0,1560.0,680000.0,411,26,1560,1560,0.6,1042095,212479
4,FLUSHING-NORTH,11358,1080.0,1744.0,499000.0,411,26,1744,1744,0.6,1043472,213403
4,FLUSHING-NORTH,11365,1800.0,1633.0,685000.0,411,26,1633,1188,0.6,1044349,211397
4,FLUSHING-NORTH,11358,1800.0,1732.0,754000.0,411,26,1732,1260,0.6,1044641,213170
4,FLUSHING-NORTH,11365,1800.0,1633.0,738000.0,411,26,1633,1188,0.6,1044362,211363
4,FLUSHING-NORTH,11365,1800.0,1633.0,738000.0,411,26,1633,1188,0.6,1044081,211376
4,FLUSHING-NORTH,11365,2100.0,828.0,709000.0,411,26,828,828,0.6,1045704,210247
4,FLUSHING-NORTH,11358,2658.0,1860.0,923000.0,411,25,1860,1860,0.6,1043126,214264
4,FLUSHING-NORTH,11365,1900.0,788.0,326666.0,411,26,788,788,0.6,1045718,210209
4,FLUSHING-NORTH,11358,2000.0,1600.0,860000.0,411,25,1600,1600,0.6,1043079,213604
4,FLUSHING-NORTH,11358,1800.0,1224.0,756000.0,411,25,1224,1224,0.6,1042621,213254
4,FLUSHING-NORTH,11358,2982.0,1584.0,880000.0,411,26,1584,1584,0.6,1043905,214754
4,FLUSHING-NORTH,11365,1800.0,1633.0,720000.0,411,26,1633,1188,0.6,1043937,211307
4,FLUSHING-NORTH,11365,1800.0,1633.0,630000.0,411,26,1633,1188,0.6,1044181,211393
4,FLUSHING-NORTH,11365,1800.0,1633.0,780000.0,411,26,1633,1188,0.6,1044243,211224
4,FLUSHING-NORTH,11358,2700.0,1188.0,725000.0,411,26,1188,1188,0.6,1044874,213291
4,FLUSHING-NORTH,11365,1800.0,1633.0,650000.0,411,26,1633,1188,0.6,1044337,211431
4,FLUSHING-NORTH,11358,2000.0,1600.0,875000.0,411,25,1600,1600,0.6,1042872,214173
4,FLUSHING-NORTH,11365,2650.0,1440.0,720000.0,411,26,1440,1440,0.6,1041856,210562
4,FLUSHING-NORTH,11358,2158.0,1596.0,699000.0,411,25,1596,1596,0.6,1041543,213474
4,FLUSHING-NORTH,11365,1704.0,1080.0,725000.0,411,26,1080,1080,0.6,1042044,210745
4,FLUSHING-SOUTH,11367,3800.0,1276.0,500000.0,407,25,1276,1276,0.6,1030857,209819
4,FLUSHING-SOUTH,11367,4000.0,1304.0,955000.0,407,25,1304,1304,0.6,1031825,209334
4,FLUSHING-SOUTH,11367,4807.0,1099.0,900000.0,407,25,1099,1099,0.6,1031709,208355
4,FLUSHING-SOUTH,11367,4807.0,1099.0,940000.0,407,25,1099,1099,0.6,1031709,208313
4,FLUSHING-SOUTH,11367,4807.0,1099.0,725000.0,407,25,1099,1099,0.6,1031709,208272
4,FLUSHING-SOUTH,11367,4000.0,2340.0,800000.0,407,25,1008,1008,0.6,1031573,209023
4,FLUSHING-SOUTH,11367,3613.0,1048.0,630000.0,407,25,1048,1048,0.6,1032013,208455
4,FLUSHING-SOUTH,11367,1296.0,1190.0,670000.0,408,25,1190,1190,0.6,1033369,202120
4,FLUSHING-SOUTH,11367,3000.0,1224.0,800000.0,407,25,1224,1224,0.6,1031462,209138
4,FLUSHING-SOUTH,11367,4712.0,2560.0,1100000.0,407,25,2560,2560,0.6,1031848,207905
4,FLUSHING-SOUTH,11367,2567.0,928.0,750000.0,407,25,928,928,0.6,1032485,208653
4,FLUSHING-SOUTH,11367,2994.0,1296.0,710000.0,407,25,1296,1296,0.6,1031596,208445
4,FLUSHING-SOUTH,11367,4000.0,2000.0,815000.0,407,25,2000,2000,0.6,1031253,209285
4,FLUSHING-SOUTH,11366,3895.0,1283.0,865000.0,408,25,1283,1283,0.6,1039478,203064
4,FLUSHING-SOUTH,11366,6160.0,1105.0,438000.0,408,25,1105,1105,0.6,1037998,203593
4,FLUSHING-SOUTH,11366,4942.0,1139.0,935000.0,408,25,1139,1139,0.6,1037774,203613
4,FLUSHING-SOUTH,11366,3570.0,1512.0,880000.0,408,25,1512,1512,0.6,1039290,202679
4,FLUSHING-SOUTH,11365,3800.0,1350.0,880000.0,408,25,1350,1350,0.6,1038444,205187
4,FLUSHING-SOUTH,11366,4750.0,1440.0,850000.0,408,25,1440,1440,0.6,1038518,203447
4,FLUSHING-SOUTH,11365,3800.0,2589.0,990000.0,408,25,2589,2589,0.6,1038856,205332
4,FLUSHING-SOUTH,11366,3342.0,1386.0,530000.0,408,25,1386,1386,0.6,1038703,203979
4,FLUSHING-SOUTH,11366,3150.0,1440.0,845000.0,408,26,1440,1440,0.6,1039863,203264
4,FLUSHING-SOUTH,11366,4000.0,2200.0,450000.0,408,25,2200,2200,0.6,1038054,203782
4,FLUSHING-SOUTH,11366,4000.0,2066.0,928000.0,408,25,2066,2066,0.6,1038093,203788
4,FLUSHING-SOUTH,11366,2500.0,1384.0,757000.0,408,25,1384,1384,0.6,1037506,203189
4,FLUSHING-SOUTH,11366,4000.0,1532.0,815000.0,408,25,1532,1532,0.6,1037740,203325
4,FLUSHING-SOUTH,11366,3600.0,1146.0,610000.0,408,25,1146,1146,0.6,1037882,204353
4,FLUSHING-SOUTH,11366,2432.0,1190.0,585000.0,408,25,1190,1190,0.6,1038849,202468
4,FLUSHING-SOUTH,11366,2850.0,1746.0,825000.0,408,26,1746,1746,0.6,1039741,203001
4,FLUSHING-SOUTH,11366,2000.0,1280.0,235000.0,408,25,1280,1280,0.6,1038123,203792
4,FLUSHING-SOUTH,11366,4000.0,1278.0,387500.0,408,25,1278,1278,0.6,1037523,203293
4,FLUSHING-SOUTH,11366,3800.0,1268.0,810000.0,408,25,1268,1268,0.6,1037184,204170
4,FLUSHING-SOUTH,11366,5808.0,2283.0,950000.0,408,25,2283,1522,0.6,1038955,203123
4,FLUSHING-SOUTH,11366,2496.0,1260.0,715000.0,408,25,1260,1260,0.6,1038814,202698
4,FLUSHING-SOUTH,11366,1710.0,1296.0,695000.0,408,25,1296,1296,0.6,1039311,203540
4,FLUSHING-SOUTH,11365,1800.0,1400.0,756000.0,408,25,1400,1400,0.6,1037924,204622
4,FLUSHING-SOUTH,11366,1710.0,1224.0,800000.0,408,25,1224,1224,0.6,1039241,204016
4,FLUSHING-SOUTH,11366,1800.0,1280.0,775000.0,408,25,1280,1280,0.6,1038460,204346
4,FLUSHING-SOUTH,11366,1710.0,1260.0,738888.0,408,25,1260,1260,0.6,1039462,204229
4,FLUSHING-SOUTH,11366,1860.0,1280.0,700000.0,408,25,1280,1280,0.6,1038754,204388
4,FLUSHING-SOUTH,11366,1900.0,1467.0,768000.0,408,25,1440,1440,0.6,1039266,203843
4,FLUSHING-SOUTH,11366,1710.0,1224.0,830000.0,408,25,1224,1224,0.6,1039239,204034
4,FLUSHING-SOUTH,11366,1900.0,1360.0,820000.0,408,26,1360,1360,0.6,1039585,204053
4,FLUSHING-SOUTH,11366,1710.0,1296.0,715000.0,408,25,1296,1296,0.6,1039274,203789
4,FLUSHING-SOUTH,11365,1800.0,1464.0,650000.0,408,25,1464,1464,0.6,1038446,204700
4,FLUSHING-SOUTH,11366,1900.0,1360.0,588000.0,408,26,1360,1360,0.6,1039557,204231
4,FLUSHING-SOUTH,11366,2742.0,1368.0,950000.0,408,25,1368,1368,0.6,1037935,203546
4,FLUSHING-SOUTH,11365,2500.0,1224.0,776000.0,408,25,1224,1224,0.6,1037503,204555
4,FLUSHING-SOUTH,11365,1800.0,1464.0,690000.0,408,25,1464,1464,0.6,1038466,204703
4,FLUSHING-SOUTH,11365,2750.0,1120.0,708000.0,408,25,1120,1120,0.6,1038589,204954
4,FLUSHING-SOUTH,11366,1710.0,1260.0,720000.0,408,25,1260,1260,0.6,1039325,204100
4,MIDDLE VILLAGE,11379,3600.0,1304.0,975000.0,405,24,1304,1304,0.6,1017270,200441
4,QUEENS VILLAGE,11428,4300.0,1662.0,485000.0,413,29,1662,1662,0.6,1054868,200428
4,QUEENS VILLAGE,11429,5500.0,1119.0,450000.0,413,29,1119,1119,0.6,1056767,196084
4,QUEENS VILLAGE,11429,3000.0,1674.0,260000.0,413,29,1674,1674,0.6,1054809,196706
4,QUEENS VILLAGE,11429,3016.0,1568.0,519000.0,413,29,1568,1568,0.6,1054842,196301
4,QUEENS VILLAGE,11429,2805.0,1664.0,550000.0,413,29,1664,1664,0.6,1057341,199109
4,QUEENS VILLAGE,11429,4000.0,882.0,835000.0,413,29,882,882,0.6,1056508,195833
4,QUEENS VILLAGE,11429,3000.0,1084.0,455000.0,413,29,1084,1084,0.6,1054940,196811
4,QUEENS VILLAGE,11429,4000.0,1680.0,386900.0,413,29,1680,1680,0.6,1055753,196065
4,QUEENS VILLAGE,11429,3000.0,1672.0,375000.0,413,29,1672,1672,0.6,1055730,195905
4,QUEENS VILLAGE,11429,2820.0,1077.0,344760.0,413,29,1077,1077,0.6,1058589,200775
4,QUEENS VILLAGE,11429,3500.0,1568.0,450000.0,413,29,1568,1568,0.6,1057073,199084
4,QUEENS VILLAGE,11429,3000.0,1572.0,412000.0,413,29,1572,1572,0.6,1055717,196464
4,QUEENS VILLAGE,11429,8000.0,1024.0,650000.0,413,29,1024,1024,0.6,1057531,197790
4,QUEENS VILLAGE,11429,2325.0,858.0,380000.0,413,29,858,858,0.6,1057419,197235
4,QUEENS VILLAGE,11429,3637.0,1200.0,499000.0,413,29,1200,1200,0.6,1057657,197440
4,QUEENS VILLAGE,11429,2384.0,1296.0,440000.0,413,29,1296,1296,0.6,1055479,195567
4,QUEENS VILLAGE,11429,3000.0,1672.0,460000.0,413,29,1672,1672,0.6,1055960,196556
4,QUEENS VILLAGE,11429,3325.0,854.0,540435.0,413,29,854,854,0.6,1057293,197103
4,QUEENS VILLAGE,11429,2500.0,1140.0,240000.0,413,29,1140,1140,0.6,1057190,199715
4,QUEENS VILLAGE,11429,2725.0,1568.0,529000.0,413,29,1568,1568,0.6,1055062,196271
4,QUEENS VILLAGE,11429,3000.0,1304.0,350000.0,413,29,1304,1304,0.6,1055806,196154
4,QUEENS VILLAGE,11429,5040.0,1264.0,385000.0,413,29,1264,1264,0.6,1057367,197789
4,QUEENS VILLAGE,11429,3000.0,1456.0,505000.0,413,29,1456,1456,0.6,1055164,198924
4,QUEENS VILLAGE,11429,3700.0,1572.0,570000.0,413,29,1572,1572,0.6,1058299,200414
4,QUEENS VILLAGE,11429,3800.0,1431.0,480000.0,413,29,1431,1431,0.6,1054686,197671
4,QUEENS VILLAGE,11429,4030.0,1345.0,490000.0,413,29,1345,1345,0.6,1056936,197228
4,QUEENS VILLAGE,11429,2646.0,1440.0,507500.0,413,29,1440,1440,0.6,1056746,200012
4,QUEENS VILLAGE,11429,2525.0,994.0,450000.0,413,29,994,994,0.6,1055453,199611
4,QUEENS VILLAGE,11429,3000.0,1626.0,545000.0,413,29,1626,1626,0.6,1054665,196768
4,QUEENS VILLAGE,11429,4400.0,1474.0,377373.0,413,29,1474,1474,0.6,1055265,198397
4,QUEENS VILLAGE,11429,4000.0,1464.0,290000.0,413,29,1464,1464,0.6,1054056,197151
4,QUEENS VILLAGE,11429,3753.0,1488.0,545000.0,413,29,1488,1488,0.6,1055687,198411
4,QUEENS VILLAGE,11429,2725.0,1568.0,450000.0,413,29,1568,1568,0.6,1054778,196173
4,QUEENS VILLAGE,11429,2325.0,1008.0,445000.0,413,29,1008,1008,0.6,1057512,197201
4,QUEENS VILLAGE,11429,3000.0,1140.0,325000.0,413,29,1140,1140,0.6,1058360,200681
4,QUEENS VILLAGE,11429,5888.0,1221.0,448000.0,413,29,1221,1221,0.6,1056915,197547
4,QUEENS VILLAGE,11429,3000.0,1313.0,425000.0,413,29,1313,1313,0.6,1055745,196456
4,QUEENS VILLAGE,11429,2500.0,821.0,390000.0,413,29,821,821,0.6,1056505,199113
4,QUEENS VILLAGE,11429,3000.0,1720.0,600000.0,413,29,1720,1720,0.6,1055687,195676
4,QUEENS VILLAGE,11429,4000.0,1656.0,435000.0,413,29,1656,1656,0.6,1056155,199951
4,QUEENS VILLAGE,11429,2250.0,844.0,270000.0,413,29,844,844,0.6,1057088,197356
4,QUEENS VILLAGE,11429,2500.0,1065.0,345000.0,413,29,1065,1065,0.6,1055511,199230
4,QUEENS VILLAGE,11429,2892.0,1136.0,390000.0,413,29,1136,1136,0.6,1055740,198779
4,QUEENS VILLAGE,11429,3000.0,1224.0,495000.0,413,29,1224,1224,0.6,1057919,198177
4,QUEENS VILLAGE,11429,4650.0,1336.0,385000.0,413,29,1336,1336,0.6,1054956,199313
4,QUEENS VILLAGE,11429,1040.0,1528.0,435000.0,413,29,1528,1528,0.6,1056131,199872
4,QUEENS VILLAGE,11429,3375.0,1728.0,247500.0,413,29,1728,1728,0.6,1056784,197814
4,QUEENS VILLAGE,11429,1733.0,1760.0,443000.0,413,29,1760,1760,0.6,1056807,198913
4,QUEENS VILLAGE,11429,1680.0,1496.0,435000.0,413,29,1496,1296,0.6,1056946,198185
4,QUEENS VILLAGE,11429,1216.0,1496.0,305500.0,413,29,1496,1088,0.6,1057885,199022
4,QUEENS VILLAGE,11429,2296.0,1240.0,509000.0,413,29,1240,1240,0.6,1057481,198973
4,QUEENS VILLAGE,11429,1200.0,1432.0,360000.0,413,29,1432,1432,0.6,1056431,199761
4,QUEENS VILLAGE,11429,1840.0,2200.0,600000.0,413,29,2200,1100,0.6,1057602,199317
4,QUEENS VILLAGE,11429,1725.0,2000.0,370000.0,413,29,2000,1000,0.6,1057094,199325
4,QUEENS VILLAGE,11426,3000.0,1326.0,550000.0,413,29,1326,1326,0.6,1058624,204889
4,QUEENS VILLAGE,11428,2500.0,855.0,460000.0,413,29,855,855,0.6,1056953,204004
4,QUEENS VILLAGE,11428,2800.0,1692.0,569000.0,413,29,1692,1692,0.6,1057325,204352
4,QUEENS VILLAGE,11428,4000.0,1120.0,365000.0,413,29,1120,1120,0.6,1057506,203969
4,QUEENS VILLAGE,11427,3000.0,1544.0,635000.0,413,26,1544,1544,0.6,1056697,205173
4,QUEENS VILLAGE,11428,2600.0,1352.0,545000.0,413,29,1352,1352,0.6,1058883,202752
4,QUEENS VILLAGE,11427,3450.0,1530.0,522000.0,413,26,1530,1530,0.6,1057053,205393
4,QUEENS VILLAGE,11427,4352.0,1480.0,570000.0,413,26,1480,1480,0.6,1057243,205755
4,QUEENS VILLAGE,11428,2500.0,1264.0,535000.0,413,29,1264,1264,0.6,1056768,203643
4,QUEENS VILLAGE,11427,2300.0,1548.0,450000.0,413,29,1548,1548,0.6,1057223,205067
4,QUEENS VILLAGE,11428,2600.0,1736.0,560000.0,413,29,1736,1736,0.6,1059039,202798
4,QUEENS VILLAGE,11428,3300.0,1548.0,432334.0,413,29,1548,1548,0.6,1057298,203172
4,QUEENS VILLAGE,11427,3300.0,1541.0,590000.0,413,26,1541,1541,0.6,1057162,206135
4,QUEENS VILLAGE,11427,3000.0,1514.0,515000.0,413,26,1514,1514,0.6,1056962,205157
4,QUEENS VILLAGE,11428,2500.0,1638.0,540000.0,413,29,1638,1638,0.6,1057045,203677
4,QUEENS VILLAGE,11428,2500.0,1024.0,515000.0,413,29,1024,1024,0.6,1057919,203160
4,QUEENS VILLAGE,11428,4000.0,1568.0,480000.0,413,29,1568,1568,0.6,1057739,202070
4,QUEENS VILLAGE,11428,2500.0,1145.0,480000.0,413,29,1145,1145,0.6,1056927,204095
4,QUEENS VILLAGE,11428,2500.0,1136.0,450000.0,413,29,1136,1136,0.6,1057555,203441
4,QUEENS VILLAGE,11427,3483.0,2112.0,480000.0,413,26,2112,2112,0.6,1057195,205568
4,QUEENS VILLAGE,11427,3498.0,1094.0,280000.0,413,26,1094,1094,0.6,1057115,205935
4,QUEENS VILLAGE,11428,4000.0,1538.0,455000.0,413,29,1538,1538,0.6,1058050,203345
4,QUEENS VILLAGE,11428,3000.0,1338.0,360000.0,413,29,1338,1338,0.6,1057319,204184
4,QUEENS VILLAGE,11428,4620.0,1408.0,370000.0,413,29,1408,1408,0.6,1058862,201850
4,QUEENS VILLAGE,11428,2700.0,1288.0,465000.0,413,29,1288,1288,0.6,1056730,204522
4,QUEENS VILLAGE,11427,3300.0,1268.0,550000.0,413,26,1268,1268,0.6,1057171,206104
4,QUEENS VILLAGE,11428,4320.0,1670.0,387500.0,413,29,1670,1670,0.6,1057826,202159
4,QUEENS VILLAGE,11426,4000.0,576.0,995000.0,413,26,576,576,0.6,1059915,206159
4,QUEENS VILLAGE,11428,2400.0,1368.0,490000.0,413,29,1368,1368,0.6,1058122,203104
4,QUEENS VILLAGE,11428,1900.0,1900.0,460000.0,413,29,1900,950,0.6,1058492,202027
4,QUEENS VILLAGE,11411,3442.0,1144.0,470000.0,413,29,1144,1144,0.6,1056332,195039
4,QUEENS VILLAGE,11429,3000.0,1056.0,475000.0,413,29,1056,1056,0.6,1057159,195429
4,QUEENS VILLAGE,11429,3000.0,1260.0,409000.0,413,29,1260,1260,0.6,1056303,195300
4,QUEENS VILLAGE,11429,3000.0,1260.0,425250.0,413,29,1260,1260,0.6,1056572,195289
4,QUEENS VILLAGE,11411,2300.0,1548.0,452500.0,413,29,1548,1548,0.6,1055819,195248
4,QUEENS VILLAGE,11411,3000.0,1566.0,450000.0,413,29,1566,1566,0.6,1056399,194936
4,QUEENS VILLAGE,11429,3181.0,1056.0,320000.0,413,29,1056,1056,0.6,1056040,195507
4,CAMBRIA HEIGHTS,11411,4000.0,1272.0,688574.0,413,29,1272,1272,0.6,1056211,194024
4,CAMBRIA HEIGHTS,11411,2542.0,1280.0,675000.0,413,29,1280,1280,0.6,1056107,193060
4,CAMBRIA HEIGHTS,11411,3000.0,1628.0,480000.0,413,29,1628,1628,0.6,1056574,192814
4,CAMBRIA HEIGHTS,11411,3000.0,1600.0,530000.0,413,29,1600,1600,0.6,1057036,192574
4,CAMBRIA HEIGHTS,11411,2500.0,1224.0,436000.0,413,29,1224,1224,0.6,1055969,194083
4,CAMBRIA HEIGHTS,11411,3250.0,1276.0,425000.0,413,29,1276,1276,0.6,1055589,191775
4,CAMBRIA HEIGHTS,11411,2542.0,1280.0,420000.0,413,29,1280,1280,0.6,1056191,193273
4,CAMBRIA HEIGHTS,11411,2542.0,1280.0,440000.0,413,29,1280,1280,0.6,1056116,193084
4,CAMBRIA HEIGHTS,11411,4200.0,1817.0,480000.0,413,29,1817,1817,0.6,1056447,192768
4,CAMBRIA HEIGHTS,11411,2460.0,864.0,425000.0,413,29,864,864,0.6,1057546,192040
4,CAMBRIA HEIGHTS,11411,4144.0,1224.0,419900.0,413,29,1224,1224,0.6,1055173,191977
4,CAMBRIA HEIGHTS,11411,2200.0,924.0,254510.0,413,29,924,924,0.6,1057524,192639
